order_id (unique),product_id,store_id,order_date_2,sales,revenue,stock,price,promo_type_1,promo_type_2,,,,
17597,P0665,S0070,22-Dec-17,0,0,5,10.75,PR14,PR03,,,,
17598,P0264,S0094,22-Dec-17,1,7.54,5,8.9,PR14,PR03,,,,
17599,P0747,S0102,22-Dec-17,0,0,4,14.5,PR14,PR03,,,,
17600,P0035,S0011,22-Dec-17,0,0,6,3.85,PR14,PR03,,,,
17601,P0435,S0060,22-Dec-17,0,0,2,27.25,PR10,PR03,,,,
17602,P0212,S0065,22-Dec-17,1,9.95,5,10.75,PR14,PR03,,,,
17603,P0397,S0110,22-Dec-17,0,0,7,18.9,PR14,PR03,,,,
17604,P0202,S0111,22-Dec-17,0 sales,0,240,NA,PR14,PR03,,,,
17605,P0131,S0059,22-Dec-17,1,2.31,26,2.5,PR14,PR03,,,,
17606,P0317,S0085,22-Dec-17,0,0,11,39.9,PR03,PR03,,,,
17607,P0640,S0012,22-Dec-17,0,0,3,27.9,PR14,PR03,,,,
17608,P0477,S0012,22-Dec-17,0,0,6,4.9,PR14,PR03,,,,
17609,P0412,S0117,22-Dec-17,0,0,18,7.9,PR14,PR03,,,,
17610,P0602,S0048,22-Dec-17,0 sales,0,15,NA,PR14,PR03,,,,
17611,P0436,S0080,22-Dec-17,3,9.72,12,3.5,PR14,PR03,,,,
17612,P0060,S0138,22-Dec-17,0,0,9,16.9,PR10,PR03,,,,
17613,P0483,S0110,22-Dec-17,0,0,1,12,PR14,PR03,,,,
17614,P0130,S0049,22-Dec-17,0,0,1,9.75,PR14,PR03,,,,
17615,P0400,S0126,22-Dec-17,0,0,2,7.5,PR14,PR03,,,,
17616,P0312,S0132,22-Dec-17,1,10.1,0,15.9,PR05,PR03,,,,
17617,P0536,S0073,22-Dec-17,0,0,10,3.15,PR14,PR03,,,,
17618,P0673,S0002,22-Dec-17,0,0,8,9.95,PR14,PR03,,,,
17619,P0499,S0099,22-Dec-17,0,0,26,0.75,PR14,PR03,,,,
17620,P0657,S0020,22-Dec-17,0,0,13,7.9,PR14,PR03,,,,
17621,P0602,S0026,22-Dec-17,0,0,3,10.9,PR14,PR03,,,,
17622,P0608,S0008,22-Dec-17,0,0,9,9.9,PR14,PR03,,,,
17623,P0694,S0048,22-Dec-17,0 sales,0,66,NA,PR14,PR03,,,,
17624,P0227,S0003,22-Dec-17,0,0,3,8.9,PR14,PR03,,,,
17625,P0543,S0004,23-Dec-17,0,0,21,2.75,PR14,PR03,,,,
17626,P0491,S0028,23-Dec-17,0 sales,0,11,NA,PR14,PR03,,,,
17627,P0148,S0067,23-Dec-17,0,0,7,6.4,PR14,PR03,,,,
17628,P0642,S0066,23-Dec-17,0,0,23,2.5,PR14,PR03,,,,
17629,P0103,S0104,23-Dec-17,15,40.97,235,2.95,PR14,PR03,,,,
17630,P0657,S0139,23-Dec-17,0,0,3,7.9,PR14,PR03,,,,
17631,P0104,S0115,23-Dec-17,0,0,8,17.9,PR14,PR03,,,,
17632,P0198,S0001,23-Dec-17,5,3.01,19,0.65,PR14,PR03,,,,
17633,P0372,S0006,23-Dec-17,2,5.93,42,3.5,PR14,PR03,,,,
17634,P0663,S0027,23-Dec-17,0,0,9,3.95,PR07,PR03,,,,
17635,P0543,S0020,23-Dec-17,1,2.55,19,2.75,PR14,PR03,,,,
17636,P0658,S0091,23-Dec-17,0,0,2,28.45,PR14,PR03,,,,
17637,P0454,S0040,23-Dec-17,0,0,2,2.35,PR14,PR03,,,,
17638,P0658,S0062,23-Dec-17,1,24.11,34,28.45,PR14,PR03,,,,
17639,P0461,S0073,23-Dec-17,0,0,4,16.5,PR14,PR03,,,,
17640,P0699,S0087,23-Dec-17,0,0,2,10,PR14,PR03,,,,
17641,P0017,S0050,23-Dec-17,0,0,12,1.45,PR14,PR03,,,,
17642,P0694,S0029,23-Dec-17,0 sales,0,8,NA,PR14,PR03,,,,
17643,P0453,S0056,23-Dec-17,1,2.92,33,5.75,PR05,PR03,,,,
17644,P0046,S0131,23-Dec-17,0,0,7,32.5,PR05,PR03,,,,
17645,P0099,S0026,23-Dec-17,0,0,3,11.9,PR14,PR03,,,,
17646,P0327,S0003,23-Dec-17,0,0,26,3.25,PR14,PR03,,,,
17647,P0390,S0098,23-Dec-17,0 sales,0,4,NA,PR14,PR03,,,,
17648,P0660,S0050,23-Dec-17,0,0,45,5.95,PR14,PR03,,,,
17649,P0258,S0040,23-Dec-17,0,0,12,7.1,PR14,PR03,,,,
17650,P0185,S0084,23-Dec-17,1,0.75,1,0.75,PR14,PR03,,,,
17651,P0117,S0062,23-Dec-17,0,0,5,19.9,PR14,PR03,,,,
17652,P0372,S0143,23-Dec-17,0,0,46,3.5,PR14,PR03,,,,
17653,P0046,S0102,23-Dec-17,0,0,8,32.5,PR05,PR03,,,,
17654,P0317,S0102,23-Dec-17,0,0,12,39.9,PR03,PR03,,,,
17655,P0046,S0122,23-Dec-17,1,19.28,2,32.5,PR05,PR03,,,,
17656,P0574,S0067,23-Dec-17,0,0,19,1.95,PR14,PR03,,,,
17657,P0249,S0001,23-Dec-17,0,0,12,2.2,PR14,PR03,,,,
17658,P0246,S0038,23-Dec-17,0,0,3,7,PR14,PR03,,,,
17659,P0453,S0018,23-Dec-17,0,0,90,5.75,PR05,PR03,,,,
17660,P0504,S0055,23-Dec-17,0,0,4,16.9,PR14,PR03,,,,
17661,P0140,S0012,23-Dec-17,0,0,1,5.5,PR14,PR03,,,,
17662,P0536,S0141,23-Dec-17,1,2.92,9,3.15,PR14,PR03,,,,
17663,P0695,S0056,23-Dec-17,0,0,11,5.25,PR14,PR03,,,,
17664,P0664,S0110,23-Dec-17,9,6.94,0,1.25,PR14,PR03,,,,
17665,P0499,S0021,23-Dec-17,0,0,21,0.75,PR14,PR03,,,,
17666,P0104,S0097,23-Dec-17,1,16.57,7,17.9,PR14,PR03,,,,
17667,P0569,S0121,23-Dec-17,0 sales,0,16,NA,PR14,PR03,,,,
17668,P0470,S0069,23-Dec-17,0,0,3,23.25,PR14,PR03,,,,
17669,P0655,S0028,23-Dec-17,0 sales,0,8,NA,PR14,PR03,,,,
17670,P0397,S0132,23-Dec-17,0,0,82,18.9,PR14,PR03,,,,
17671,P0705,S0040,23-Dec-17,2,19,16,14.95,PR17,PR03,,,,
17672,P0497,S0055,23-Dec-17,0,0,47,5.5,PR05,PR03,,,,
17673,P0261,S0028,24-Dec-17,17 sales,58.33,280,NA,PR14,PR03,,,,
17674,P0263,S0094,24-Dec-17,0,0,8,16.95,PR14,PR03,,,,
17675,P0108,S0108,24-Dec-17,0,0,1,59.99,PR14,PR03,,,,
17676,P0325,S0031,24-Dec-17,1,9.95,7,10.75,PR14,PR03,,,,
17677,P0473,S0082,24-Dec-17,0,0,10,29.9,PR05,PR03,,,,
17678,P0202,S0137,24-Dec-17,36 sales,19.17,288,NA,PR14,PR03,,,,
17679,P0345,S0110,24-Dec-17,0,0,7,3.75,PR14,PR03,,,,
17680,P0328,S0123,24-Dec-17,0,0,12,29.9,PR14,PR03,,,,
17681,P0476,S0094,24-Dec-17,0,0,2,59.9,PR14,PR03,,,,
17682,P0681,S0045,24-Dec-17,2,16.78,4,9.9,PR14,PR03,,,,
17683,P0669,S0056,24-Dec-17,0,0,9,109.95,PR14,PR03,,,,
17684,P0131,S0091,24-Dec-17,0,0,12,2.5,PR14,PR03,,,,
17685,P0148,S0107,24-Dec-17,0,0,7,6.4,PR14,PR03,,,,
17686,P0704,S0102,24-Dec-17,0,0,14,2.35,PR14,PR03,,,,
17687,P0428,S0105,24-Dec-17,1,27.73,4,29.95,PR14,PR03,,,,
17688,P0500,S0001,24-Dec-17,7,42.13,97,6.5,PR03,PR03,,,,
17689,P0015,S0001,24-Dec-17,0,0,15,2.85,PR14,PR03,,,,
17690,P0514,S0018,24-Dec-17,0,0,3,8.9,PR14,PR03,,,,
17691,P0277,S0110,24-Dec-17,0,0,7,3.95,PR14,PR03,,,,
17692,P0705,S0035,24-Dec-17,0,0,4,14.95,PR17,PR03,,,,
17693,P0640,S0106,24-Dec-17,0,0,12,27.9,PR05,PR03,,,,
17694,P0639,S0114,24-Dec-17,0,0,6,7.95,PR14,PR03,,,,
17695,P0057,S0108,24-Dec-17,0,0,8,15.9,PR14,PR03,,,,
17696,P0333,S0099,24-Dec-17,1,1.85,27,2,PR14,PR03,,,,
17697,P0177,S0096,24-Dec-17,0,0,9,10.9,PR14,PR03,,,,
17698,P0458,S0103,24-Dec-17,0,0,24,4.5,PR14,PR03,,,,
17699,P0055,S0055,24-Dec-17,0,0,23,3.5,PR05,PR03,,,,
17700,P0658,S0094,24-Dec-17,0,0,7,28.45,PR14,PR03,,,,
17701,P0726,S0070,24-Dec-17,0,0,11,1,PR14,PR03,,,,
17702,P0637,S0051,24-Dec-17,1,23.69,1,27.95,PR14,PR03,,,,
17703,P0681,S0085,24-Dec-17,0,0,6,10.9,PR14,PR03,,,,
17704,P0070,S0070,24-Dec-17,0,0,2,8.5,PR14,PR03,,,,
17705,P0435,S0081,24-Dec-17,0 sales,0,12,NA,PR14,PR03,,,,
17706,P0413,S0074,24-Dec-17,0,0,1.916,2.99,PR14,PR03,,,,
17707,P0689,S0107,24-Dec-17,0,0,4,29.9,PR14,PR03,,,,
17708,P0417,S0142,24-Dec-17,0,0,8,7.9,PR14,PR03,,,,
17709,P0162,S0031,24-Dec-17,0,0,15,4.9,PR05,PR03,,,,
17710,P0406,S0028,24-Dec-17,0 sales,0,24,NA,PR14,PR03,,,,
17711,P0327,S0028,24-Dec-17,0 sales,0,8,NA,PR14,PR03,,,,
17712,P0664,S0028,24-Dec-17,4 sales,4.63,29,NA,PR14,PR03,,,,
17713,P0461,S0063,24-Dec-17,0,0,5,16.5,PR14,PR03,,,,
17714,P0490,S0108,24-Dec-17,1,25.21,0,59.5,PR05,PR03,,,,
17715,P0140,S0144,24-Dec-17,0,0,1,5.5,PR14,PR03,,,,
17716,P0144,S0123,24-Dec-17,0,0,4,4.95,PR07,PR03,,,,
17717,P0134,S0138,24-Dec-17,0,0,22,8.9,PR14,PR03,,,,
17718,P0348,S0084,24-Dec-17,1,1.96,7,2.65,PR05,PR03,,,,
17719,P0167,S0103,24-Dec-17,0,0,1,56.9,PR14,PR03,,,,
17720,P0051,S0107,24-Dec-17,0,0,30,0.7,PR14,PR03,,,,
17721,P0657,S0138,24-Dec-17,0,0,11,7.9,PR14,PR03,,,,
17722,P0054,S0110,24-Dec-17,0,0,7,3.95,PR14,PR03,,,,
17723,P0212,S0025,24-Dec-17,0,0,11,10.75,PR05,PR03,,,,
17724,P0261,S0124,25-Dec-17,0,0,25,4.5,PR03,PR03,,,,
17725,P0551,S0052,25-Dec-17,0,0,3,1.85,PR14,PR03,,,,
17726,P0051,S0032,25-Dec-17,1,0.65,25,0.7,PR14,PR03,,,,
17727,P0613,S0110,25-Dec-17,0,0,7,6.45,PR14,PR03,,,,
17728,P0324,S0102,25-Dec-17,0,0,18,59.9,PR10,PR03,,,,
17729,P0017,S0078,25-Dec-17,0,0,14,1.45,PR14,PR03,,,,
17730,P0433,S0110,25-Dec-17,0,0,5,66.9,PR14,PR03,,,,
17731,P0637,S0001,25-Dec-17,0,0,5,27.95,PR14,PR03,,,,
17732,P0327,S0008,25-Dec-17,0,0,7,3.25,PR14,PR03,,,,
17733,P0264,S0043,25-Dec-17,0,0,4,8.9,PR14,PR03,,,,
17734,P0504,S0028,25-Dec-17,0 sales,0,4,NA,PR14,PR03,,,,
17735,P0114,S0086,25-Dec-17,0,0,25,0.65,PR14,PR03,,,,
17736,P0201,S0095,25-Dec-17,0,0,6,15.95,PR14,PR03,,,,
17737,P0140,S0019,25-Dec-17,0,0,2,5.5,PR14,PR03,,,,
17738,P0005,S0095,25-Dec-17,0,0,2,33.9,PR14,PR03,,,,
17739,P0376,S0115,25-Dec-17,1,4.58,7,4.95,PR14,PR03,,,,
17740,P0420,S0131,25-Dec-17,0,0,59,0.75,PR14,PR03,,,,
17741,P0735,S0069,25-Dec-17,0,0,4,10.75,PR14,PR03,,,,
17742,P0500,S0065,25-Dec-17,3,18.06,311,6.5,PR03,PR03,,,,
17743,P0453,S0027,25-Dec-17,1,2.92,7,5.75,PR05,PR03,,,,
17744,P0500,S0080,25-Dec-17,1,6.02,18,6.5,PR03,PR03,,,,
17745,P0660,S0045,25-Dec-17,0,0,13,5.95,PR14,PR03,,,,
17746,P0664,S0051,25-Dec-17,3,3.47,63,1.25,PR14,PR03,,,,
17747,P0198,S0040,25-Dec-17,0,0,7,0.65,PR14,PR03,,,,
17748,P0602,S0096,25-Dec-17,0,0,3,10.9,PR14,PR03,,,,
17749,P0587,S0139,25-Dec-17,0,0,14,3.99,PR14,PR03,,,,
17750,P0565,S0015,25-Dec-17,0,0,8,2.25,PR14,PR03,,,,
17751,P0157,S0031,25-Dec-17,0,0,8,7.75,PR10,PR03,,,,
17752,P0551,S0142,25-Dec-17,0,0,15,1.85,PR14,PR03,,,,
17753,P0543,S0045,25-Dec-17,0,0,21,2.75,PR14,PR03,,,,
17754,P0662,S0110,25-Dec-17,0,0,32,8,PR14,PR03,,,,
17755,P0035,S0049,25-Dec-17,0,0,3,3.85,PR14,PR03,,,,
17756,P0355,S0062,25-Dec-17,0,0,4,17.9,PR14,PR03,,,,
17757,P0491,S0023,25-Dec-17,0,0,2,24.5,PR14,PR03,,,,
17758,P0458,S0068,25-Dec-17,0,0,13,4.5,PR14,PR03,,,,
17759,P0657,S0004,25-Dec-17,0,0,5,7.9,PR14,PR03,,,,
17760,P0211,S0131,25-Dec-17,0,0,7,10.95,PR14,PR03,,,,
17761,P0655,S0010,25-Dec-17,0,0,4,59.9,PR14,PR03,,,,
17762,P0389,S0055,25-Dec-17,0,0,7,9.45,PR05,PR03,,,,
17763,P0137,S0062,25-Dec-17,0,0,9,29.9,PR14,PR03,,,,
17764,P0551,S0126,25-Dec-17,0,0,25,1.85,PR14,PR03,,,,
17765,P0268,S0106,25-Dec-17,0,0,27,1,PR14,PR03,,,,
17766,P0372,S0115,25-Dec-17,1,2.97,45,3.5,PR14,PR03,,,,
17767,P0658,S0051,25-Dec-17,4,96.44,6,28.45,PR14,PR03,,,,
17768,P0590,S0044,25-Dec-17,0,0,51,0.6,PR14,PR03,,,,
17769,P0174,S0126,25-Dec-17,0,0,19,4,PR05,PR03,,,,
17770,P0325,S0063,25-Dec-17,0,0,16,10.75,PR14,PR03,,,,
17771,P0017,S0121,25-Dec-17,1 sales,1.34,2,NA,PR14,PR03,,,,
17772,P0436,S0004,25-Dec-17,1,3.24,28,3.5,PR14,PR03,,,,
17773,P0453,S0138,25-Dec-17,0,0,20,5.75,PR05,PR03,,,,
17774,P0125,S0124,25-Dec-17,0,0,9,2.95,PR14,PR03,,,,
17775,P0427,S0069,25-Dec-17,0,0,7,2.45,PR14,PR03,,,,
17776,P0613,S0051,25-Dec-17,0,0,6,6.45,PR14,PR03,,,,
17777,P0569,S0143,25-Dec-17,0,0,28,3.1,PR14,PR03,,,,
17778,P0476,S0097,25-Dec-17,0,0,6,59.9,PR14,PR03,,,,
17779,P0219,S0004,25-Dec-17,1,6.71,1,7.25,PR14,PR03,,,,
17780,P0671,S0060,25-Dec-17,0,0,6,3.25,PR14,PR03,,,,
17781,P0125,S0022,26-Dec-17,4,10.93,7,2.95,PR14,PR03,,,,
17782,P0261,S0011,26-Dec-17,0,0,7,4.5,PR03,PR03,,,,
17783,P0499,S0091,26-Dec-17,3,2.08,27,0.75,PR14,PR03,,,,
17784,P0356,S0097,26-Dec-17,0,0,20,2.5,PR14,PR03,,,,
17785,P0662,S0013,26-Dec-17,0,0,24,8,PR14,PR03,,,,
17786,P0070,S0091,26-Dec-17,0,0,5,8.5,PR14,PR03,,,,
17787,P0721,S0125,26-Dec-17,0,0,24,7.9,PR14,PR03,,,,
17788,P0590,S0031,26-Dec-17,2,1.11,12,0.6,PR14,PR03,,,,
17789,P0427,S0112,26-Dec-17,0 sales,0,94,NA,PR14,PR03,,,,
17790,P0227,S0002,26-Dec-17,0,0,6,8.9,PR14,PR03,,,,
17791,P0436,S0040,26-Dec-17,8,25.93,166,3.5,PR14,PR03,,,,
17792,P0665,S0060,26-Dec-17,0,0,9,10.75,PR14,PR03,,,,
17793,P0663,S0107,26-Dec-17,2,7.31,30,3.95,PR07,PR03,,,,
17794,P0140,S0130,26-Dec-17,0,0,3,5.5,PR14,PR03,,,,
17795,P0220,S0010,26-Dec-17,0,0,11,1.85,PR14,PR03,,,,
17796,P0461,S0052,26-Dec-17,0,0,11,16.5,PR14,PR03,,,,
17797,P0283,S0063,26-Dec-17,0,0,12,23.5,PR14,PR03,,,,
17798,P0514,S0054,26-Dec-17,0,0,1,8.9,PR14,PR03,,,,
17799,P0277,S0132,26-Dec-17,1,3.66,17,3.95,PR14,PR03,,,,
17800,P0428,S0115,26-Dec-17,0,0,5,29.95,PR14,PR03,,,,
17801,P0103,S0121,26-Dec-17,6 sales,16.39,179,NA,PR14,PR03,,,,
17802,P0141,S0085,26-Dec-17,0,0,10,2.25,PR14,PR03,,,,
17803,P0129,S0055,26-Dec-17,0,0,3,24.95,PR14,PR03,,,,
17804,P0206,S0130,26-Dec-17,0,0,4,1.75,PR14,PR03,,,,
17805,P0341,S0056,26-Dec-17,0,0,2,34.95,PR14,PR03,,,,
17806,P0655,S0023,26-Dec-17,0,0,2,59.9,PR14,PR03,,,,
17807,P0390,S0020,26-Dec-17,0,0,1,11.9,PR14,PR03,,,,
17808,P0649,S0026,26-Dec-17,0,0,4,2.2,PR14,PR03,,,,
17809,P0704,S0096,26-Dec-17,0,0,3,2.35,PR14,PR03,,,,
17810,P0615,S0115,26-Dec-17,0,0,1,22.9,PR14,PR03,,,,
17811,P0161,S0083,26-Dec-17,0,0,7,7.5,PR14,PR03,,,,
17812,P0196,S0072,26-Dec-17,0 sales,0,30,NA,PR14,PR03,,,,
17813,P0673,S0027,26-Dec-17,0,0,11,9.95,PR14,PR03,,,,
17814,P0055,S0020,26-Dec-17,0,0,12,3.5,PR05,PR03,,,,
17815,P0500,S0097,26-Dec-17,10,60.19,461,6.5,PR03,PR03,,,,
17816,P0104,S0002,26-Dec-17,0,0,5,17.9,PR14,PR03,,,,
17817,P0726,S0096,26-Dec-17,0,0,17,1,PR14,PR03,,,,
17818,P0454,S0001,26-Dec-17,0,0,4,2.35,PR14,PR03,,,,
17819,P0585,S0055,26-Dec-17,0,0,6,12.95,PR06,PR03,,,,
17820,P0177,S0035,26-Dec-17,0,0,10,10.9,PR14,PR03,,,,
17821,P0405,S0001,26-Dec-17,0,0,12,19.9,PR10,PR03,,,,
17822,P0747,S0067,26-Dec-17,0,0,5,14.5,PR14,PR03,,,,
17823,P0340,S0038,26-Dec-17,1,29.65,46,39.99,PR10,PR03,,,,
17824,P0044,S0114,26-Dec-17,0,0,16,13.9,PR05,PR03,,,,
17825,P0657,S0102,26-Dec-17,0,0,8,7.9,PR14,PR03,,,,
17826,P0372,S0052,26-Dec-17,0,0,89,3.5,PR14,PR03,,,,
17827,P0286,S0056,26-Dec-17,1,0.93,10,1,PR14,PR03,,,,
17828,P0297,S0020,26-Dec-17,0,0,3,14.95,PR14,PR03,,,,
17829,P0341,S0050,26-Dec-17,0,0,12,34.95,PR14,PR03,,,,
17830,P0296,S0021,26-Dec-17,1,0.69,28,0.75,PR14,PR03,,,,
17831,P0336,S0055,26-Dec-17,0,0,4,21.9,PR14,PR03,,,,
17832,P0565,S0010,26-Dec-17,0,0,5,2.25,PR14,PR03,,,,
17833,P0286,S0085,26-Dec-17,3,2.78,3,1,PR14,PR03,,,,
17834,P0513,S0001,26-Dec-17,0,0,15,15,PR14,PR03,,,,
17835,P0660,S0082,26-Dec-17,0,0,4,5.95,PR14,PR03,,,,
17836,P0406,S0027,26-Dec-17,0,0,17,11.5,PR06,PR03,,,,
17837,P0712,S0026,26-Dec-17,0,0,22,21.5,PR14,PR03,,,,
17838,P0287,S0022,26-Dec-17,0,0,13,7.95,PR05,PR03,,,,
17839,P0499,S0073,26-Dec-17,0,0,20,0.75,PR14,PR03,,,,
17840,P0333,S0065,26-Dec-17,0,0,9,1.95,PR14,PR03,,,,
17841,P0328,S0106,26-Dec-17,0,0,7,29.9,PR14,PR03,,,,
17842,P0582,S0122,26-Dec-17,2,16.02,8,9.45,PR14,PR03,,,,
17843,P0585,S0028,26-Dec-17,0 sales,0,21,NA,PR14,PR03,,,,
17844,P0681,S0003,26-Dec-17,0,0,13,10.9,PR14,PR03,,,,
17845,P0551,S0020,27-Dec-17,0,0,13,1.85,PR14,PR03,,,,
17846,P0333,S0006,27-Dec-17,0,0,10,2,PR14,PR03,,,,
17847,P0126,S0098,27-Dec-17,0 sales,0,12,NA,PR14,PR03,,,,
17848,P0397,S0012,27-Dec-17,0,0,23,18.9,PR14,PR03,,,,
17849,P0438,S0142,27-Dec-17,0,0,12,0.5,PR14,PR03,,,,
17850,P0689,S0048,27-Dec-17,2 sales,30.34,53,NA,PR14,PR03,,,,
17851,P0389,S0022,27-Dec-17,0,0,5,9.45,PR05,PR03,,,,
17852,P0707,S0024,27-Dec-17,0,0,5,8.85,PR14,PR03,,,,
17853,P0499,S0045,27-Dec-17,2,1.39,21,0.75,PR14,PR03,,,,
17854,P0454,S0082,27-Dec-17,0,0,3,2.35,PR14,PR03,,,,
17855,P0046,S0035,27-Dec-17,0,0,9,32.5,PR05,PR03,,,,
17856,P0499,S0075,27-Dec-17,0,0,16,0.75,PR14,PR03,,,,
17857,P0470,S0052,27-Dec-17,0,0,6,23.25,PR14,PR03,,,,
17858,P0695,S0131,27-Dec-17,0,0,9,5.25,PR14,PR03,,,,
17859,P0671,S0123,27-Dec-17,0,0,4,3.25,PR14,PR03,,,,
17860,P0050,S0055,27-Dec-17,0,0,9,7.5,PR14,PR03,,,,
17861,P0195,S0123,27-Dec-17,0,0,4,6.4,PR14,PR03,,,,
17862,P0218,S0051,27-Dec-17,0,0,17,59.9,PR14,PR03,,,,
17863,P0356,S0089,27-Dec-17,0,0,23,2.5,PR14,PR03,,,,
17864,P0311,S0085,27-Dec-17,3,3,5,1,PR14,PR03,,,,
17865,P0132,S0117,27-Dec-17,0,0,11,9.99,PR14,PR03,,,,
17866,P0356,S0116,27-Dec-17,0,0,2,2.5,PR14,PR03,,,,
17867,P0090,S0049,27-Dec-17,0,0,23,3.25,PR14,PR03,,,,
17868,P0275,S0112,27-Dec-17,0 sales,0,30,NA,PR14,PR03,,,,
17869,P0183,S0050,27-Dec-17,0,0,4,7.25,PR14,PR03,,,,
17870,P0718,S0140,27-Dec-17,0,0,12,14,PR14,PR03,,,,
17871,P0413,S0062,27-Dec-17,17.555,96.69,2.591,2.99,PR14,PR03,,,,
17872,P0068,S0001,27-Dec-17,0,0,4,6.15,PR14,PR03,,,,
17873,P0503,S0055,27-Dec-17,0,0,7,18.95,PR14,PR03,,,,
17874,P0427,S0066,27-Dec-17,0,0,20,1.95,PR14,PR03,,,,
17875,P0150,S0038,27-Dec-17,0,0,3,10,PR14,PR03,,,,
17876,P0666,S0038,27-Dec-17,0,0,43,10.9,PR05,PR03,,,,
17877,P0660,S0126,27-Dec-17,0,0,6,5.95,PR14,PR03,,,,
17878,P0417,S0028,27-Dec-17,0 sales,0,19,NA,PR14,PR03,,,,
17879,P0383,S0048,27-Dec-17,0 sales,0,10,NA,PR14,PR03,,,,
17880,P0657,S0012,27-Dec-17,0,0,12,7.9,PR14,PR03,,,,
17881,P0131,S0054,27-Dec-17,2,4.63,11,2.5,PR14,PR03,,,,
17882,P0317,S0048,27-Dec-17,0 sales,0,92,NA,PR14,PR03,,,,
17883,P0500,S0138,27-Dec-17,4,24.07,159,6.5,PR03,PR03,,,,
17884,P0297,S0045,27-Dec-17,0,0,5,14.95,PR14,PR03,,,,
17885,P0655,S0038,27-Dec-17,0,0,12,59.9,PR14,PR03,,,,
17886,P0282,S0056,27-Dec-17,0,0,5,1.9,PR14,PR03,,,,
17887,P0608,S0110,27-Dec-17,0,0,12,9.9,PR14,PR03,,,,
17888,P0551,S0107,27-Dec-17,0,0,24,1.85,PR14,PR03,,,,
17889,P0642,S0141,27-Dec-17,0,0,10,2.5,PR14,PR03,,,,
17890,P0167,S0026,27-Dec-17,0,0,1,42.9,PR14,PR03,,,,
17891,P0405,S0131,27-Dec-17,0,0,11,19.9,PR10,PR03,,,,
17892,P0652,S0094,27-Dec-17,0,0,4,4.45,PR14,PR03,,,,
17893,P0427,S0030,27-Dec-17,0,0,12,1.95,PR14,PR03,,,,
17894,P0390,S0119,27-Dec-17,0,0,6,11.9,PR14,PR03,,,,
17895,P0461,S0020,27-Dec-17,0,0,12,16.5,PR14,PR03,,,,
17896,P0264,S0028,27-Dec-17,0 sales,0,3,NA,PR14,PR03,,,,
17897,P0642,S0027,27-Dec-17,2,4.63,6,2.5,PR14,PR03,,,,
17898,P0067,S0082,27-Dec-17,0,0,7,16.9,PR10,PR03,,,,
17899,P0175,S0144,27-Dec-17,0,0,24,5.5,PR14,PR03,,,,
17900,P0062,S0091,27-Dec-17,0,0,2,24.9,PR14,PR03,,,,
17901,P0735,S0094,28-Dec-17,0,0,4,10.75,PR14,PR03,,,,
17902,P0114,S0060,28-Dec-17,0,0,23,0.65,PR14,PR03,,,,
17903,P0695,S0066,28-Dec-17,0,0,2,5.25,PR14,PR03,,,,
17904,P0109,S0081,28-Dec-17,0 sales,0,15,NA,PR14,PR03,,,,
17905,P0448,S0083,28-Dec-17,0,0,30,4.05,PR14,PR03,,,,
17906,P0590,S0031,28-Dec-17,0,0,108,0.6,PR14,PR03,,,,
17907,P0201,S0095,28-Dec-17,0,0,6,15.95,PR14,PR03,,,,
17908,P0125,S0074,28-Dec-17,0,0,20,2.95,PR14,PR03,,,,
17909,P0666,S0031,28-Dec-17,0,0,7,10.9,PR05,PR03,,,,
17910,P0499,S0126,28-Dec-17,1,0.69,36,0.75,PR14,PR03,,,,
17911,P0543,S0013,28-Dec-17,1,2.55,12,2.75,PR14,PR03,,,,
17912,P0321,S0024,28-Dec-17,0,0,3,11.95,PR14,PR03,,,,
17913,P0543,S0026,28-Dec-17,1,2.55,19,2.75,PR14,PR03,,,,
17914,P0602,S0121,28-Dec-17,0 sales,0,7,NA,PR14,PR03,,,,
17915,P0551,S0117,28-Dec-17,0,0,3,1.85,PR14,PR03,,,,
17916,P0412,S0131,28-Dec-17,0,0,4,7.9,PR14,PR03,,,,
17917,P0246,S0085,28-Dec-17,0,0,3,7,PR14,PR03,,,,
17918,P0682,S0015,28-Dec-17,0,0,6,4.25,PR14,PR03,,,,
17919,P0504,S0117,28-Dec-17,0,0,7,16.9,PR14,PR03,,,,
17920,P0345,S0063,28-Dec-17,0,0,5,3.75,PR14,PR03,,,,
17921,P0227,S0001,28-Dec-17,0,0,5,8.9,PR14,PR03,,,,
17922,P0325,S0078,28-Dec-17,1,9.95,15,10.75,PR14,PR03,,,,
17923,P0427,S0055,28-Dec-17,0,0,16,1.95,PR14,PR03,,,,
17924,P0446,S0113,28-Dec-17,0,0,11,5.95,PR14,PR03,,,,
17925,P0613,S0050,28-Dec-17,0,0,1,6.45,PR14,PR03,,,,
17926,P0070,S0125,28-Dec-17,0,0,6,8.5,PR14,PR03,,,,
17927,P0336,S0008,28-Dec-17,0,0,6,21.9,PR14,PR03,,,,
17928,P0436,S0058,28-Dec-17,0,0,10,3.5,PR14,PR03,,,,
17929,P0689,S0143,28-Dec-17,0,0,9,29.9,PR14,PR03,,,,
17930,P0435,S0066,28-Dec-17,0,0,15,27.25,PR10,PR03,,,,
17931,P0130,S0067,28-Dec-17,1,8.26,8,9.75,PR14,PR03,,,,
17932,P0614,S0085,28-Dec-17,0,0,6,18.5,PR14,PR03,,,,
